NUM_ASPIRANTE;ID_PREGUNTA;ID_LITERAL
12832;4;15
12832;5;17
12832;6;22
12832;7;25
12832;8;30
12832;9;34
12832;10;37
12832;11;41
12832;12;48
12832;13;49
12832;14;56
12832;15;60
12832;16;63
12832;17;68
12832;18;70
12832;19;76
12832;20;77
12832;21;81
12832;22;87
12832;23;91
12832;24;96
12832;25;99
12832;26;102
12833;1;3
12833;2;6
12833;3;11
12833;4;15
12833;5;20
12833;6;24
12833;7;25
12833;8;30
12833;9;35
12833;10;40
12833;11;41
12833;12;46
12833;13;49
12833;14;56
12833;15;59
12833;16;61
12833;17;67
12833;18;72
12833;19;73
12833;20;77
12833;21;83
12833;22;87
12833;23;91
12833;24;96
12833;25;98
12833;26;103
12834;1;1
12834;2;8
12834;3;12
12834;4;13
12834;5;17
12834;6;22
12834;7;26
12834;8;30
12834;9;35
12834;10;38
12834;11;42
12834;12;46
12834;13;52
12834;14;55
12834;15;58
12834;16;61
12834;17;66
12834;18;69
12834;19;73
12834;20;79
12834;21;83
12834;22;85
12834;23;89
12834;24;94
12834;25;98
12834;26;102
12835;1;1
12835;2;7
12835;3;10
12835;4;16
12835;5;18
12835;6;21
12835;7;28
12835;8;30
12835;9;33
12835;10;38
12835;11;41
12835;12;47
12835;13;52
12835;14;54
12835;15;60
12835;16;64
12835;17;68
12835;18;69
12835;19;74
12835;20;78
12835;21;82
12835;22;88
12835;23;89
12835;24;96
12835;25;97
12835;26;103
12836;1;2
12836;2;8
12836;3;11
12836;4;13
12836;5;19
12836;6;21
12836;7;26
12836;8;32
12836;9;35
12836;10;39
12836;11;43
12836;12;45
12836;13;52
12836;14;54
12836;15;57
12836;16;63
12836;17;67
12836;18;72
12836;19;76
12836;20;79
12836;21;83
12836;22;87
12836;23;91
12836;24;93
12836;25;99
12836;26;101
12837;1;2
12837;2;8
12837;3;12
12837;4;14
12837;5;18
12837;6;23
12837;7;26
12837;8;32
12837;9;36
12837;10;39
12837;11;43
12837;12;47
12837;13;52
12837;14;54
12837;15;57
12837;16;61
12837;17;66
12837;18;72
12837;19;74
12837;20;78
12837;21;82
12837;22;86
12837;23;90
12837;24;95
12837;25;98
12837;26;102
12838;1;1
12838;2;5
12838;3;9
12838;4;13
12838;5;20
12838;6;21
12838;7;26
12838;8;31
12838;9;35
12838;10;38
12838;11;41
12838;12;46
12838;13;50
12838;14;55
12838;15;58
12838;16;63
12838;17;66
12838;18;72
12838;19;75
12838;20;78
12838;21;82
12838;22;85
12838;23;92
12838;24;96
12838;25;98
12838;26;102
12839;1;2
12839;2;7
12839;3;12
12839;4;13
12839;5;20
12839;6;24
12839;7;26
12839;8;32
12839;9;35
12839;10;40
12839;11;44
12839;12;48
12839;13;51
12839;14;56
12839;15;60
12839;16;64
12839;17;67
12839;18;70
12839;19;76
12839;20;78
12839;21;81
12839;22;86
12839;23;92
12839;24;93
12839;25;98
12839;26;104
12840;1;2
12840;2;5
12840;3;11
12840;4;15
12840;5;19
12840;6;22
12840;7;25
12840;8;29
12840;9;34
12840;10;39
12840;11;43
12840;12;47
12840;13;52
12840;14;53
12840;15;58
12840;16;64
12840;17;67
12840;18;70
12840;19;73
12840;20;78
12840;21;84
12840;22;87
12840;23;92
12840;24;93
12840;25;99
12840;26;102
12841;1;3
12841;2;8
12841;3;9
12841;4;15
12841;5;18
12841;6;22
12841;7;27
12841;8;31
12841;9;35
12841;10;40
12841;11;44
12841;12;47
12841;13;51
12841;14;55
12841;15;60
12841;16;61
12841;17;67
12841;18;69
12841;19;74
12841;20;77
12841;21;81
12841;22;88
12841;23;89
12841;24;94
12841;25;100
12841;26;102
12842;1;3
12842;2;6
12842;3;9
12842;4;14
12842;5;19
12842;6;23
12842;7;26
12842;8;32
12842;9;35
12842;10;40
12842;11;42
12842;12;48
12842;13;52
12842;14;55
12842;15;57
12842;16;64
12842;17;68
12842;18;70
12842;19;76
12842;20;77
12842;21;82
12842;22;86
12842;23;89
12842;24;94
12842;25;98
12842;26;102
12843;1;3
12843;2;5
12843;3;12
12843;4;13
12843;5;20
12843;6;22
12843;7;27
12843;8;30
12843;9;34
12843;10;38
12843;11;41
12843;12;48
12843;13;49
12843;14;55
12843;15;59
12843;16;62
12843;17;68
12843;18;69
12843;19;74
12843;20;80
12843;21;82
12843;22;86
12843;23;91
12843;24;94
12843;25;99
12843;26;104
12844;1;4
12844;2;8
12844;3;11
12844;4;15
12844;5;20
12844;6;24
12844;7;26
12844;8;31
12844;9;33
12844;10;40
12844;11;44
12844;12;45
12844;13;50
12844;14;53
12844;15;57
12844;16;62
12844;17;68
12844;18;71
12844;19;75
12844;20;78
12844;21;84
12844;22;88
12844;23;89
12844;24;95
12844;25;97
12844;26;103
12845;1;3
12845;2;6
12845;3;11
12845;4;13
12845;5;17
12845;6;23
12845;7;25
12845;8;32
12845;9;34
12845;10;38
12845;11;43
12845;12;45
12845;13;50
12845;14;56
12845;15;59
12845;16;62
12845;17;68
12845;18;72
12845;19;74
12845;20;80
12845;21;81
12845;22;85
12845;23;90
12845;24;95
12845;25;97
12845;26;101
12846;1;1
12846;2;8
12846;3;12
12846;4;15
12846;5;17
12846;6;24
12846;7;26
12846;8;30
12846;9;36
12846;10;38
12846;11;44
12846;12;46
12846;13;51
12846;14;56
12846;15;58
12846;16;61
12846;17;66
12846;18;70
12846;19;76
12846;20;80
12846;21;84
12846;22;86
12846;23;92
12846;24;93
12846;25;99
12846;26;104
12847;1;1
12847;2;7
12847;3;11
12847;4;14
12847;5;20
12847;6;21
12847;7;25
12847;8;31
12847;9;34
12847;10;37
12847;11;42
12847;12;46
12847;13;49
12847;14;54
12847;15;58
12847;16;64
12847;17;65
12847;18;70
12847;19;74
12847;20;80
12847;21;84
12847;22;85
12847;23;89
12847;24;95
12847;25;99
12847;26;102
12848;1;3
12848;2;6
12848;3;11
12848;4;15
12848;5;18
12848;6;21
12848;7;25
12848;8;29
12848;9;34
12848;10;40
12848;11;41
12848;12;47
12848;13;52
12848;14;55
12848;15;57
12848;16;63
12848;17;66
12848;18;69
12848;19;74
12848;20;79
12848;21;82
12848;22;88
12848;23;92
12848;24;96
12848;25;98
12848;26;104
12849;1;3
12849;2;5
12849;3;12
12849;4;14
12849;5;17
12849;6;21
12849;7;25
12849;8;30
12849;9;34
12849;10;39
12849;11;41
12849;12;46
12849;13;52
12849;14;56
12849;15;60
12849;16;64
12849;17;67
12849;18;72
12849;19;73
12849;20;80
12849;21;83
12849;22;86
12849;23;92
12849;24;95
12849;25;97
12849;26;102
12850;1;2
12850;2;5
12850;3;11
12850;4;13
12850;5;19
12850;6;21
12850;7;28
12850;8;32
12850;9;33
12850;10;38
12850;11;42
12850;12;46
12850;13;50
12850;14;54
12850;15;60
12850;16;64
12850;17;67
12850;18;69
12850;19;75
12850;20;78
12850;21;82
12850;22;85
12850;23;91
12850;24;94
12850;25;97
12850;26;104
12851;1;4
12851;2;8
12851;3;11
12851;4;15
12851;5;17
12851;6;21
12851;7;28
12851;8;29
12851;9;34
12851;10;40
12851;11;44
12851;12;47
12851;13;49
12851;14;54
12851;15;57
12851;16;63
12851;17;67
12851;18;69
12851;19;73
12851;20;78
12851;21;81
12851;22;86
12851;23;92
12851;24;95
12851;25;98
12851;26;101
12852;1;1
12852;2;7
12852;3;11
12852;4;13
12852;5;19
12852;6;23
12852;7;27
12852;8;32
12852;9;34
12852;10;38
12852;11;44
12852;12;46
12852;13;51
12852;14;55
12852;15;57
12852;16;63
12852;17;67
12852;18;71
12852;19;75
12852;20;79
12852;21;81
12852;22;86
12852;23;89
12852;24;93
12852;25;99
12852;26;101
12853;1;1
12853;2;7
12853;3;9
12853;4;16
12853;5;20
12853;6;24
12853;7;26
12853;8;31
12853;9;33
12853;10;39
12853;11;43
12853;12;48
12853;13;52
12853;14;56
12853;15;60
12853;16;64
12853;17;67
12853;18;71
12853;19;73
12853;20;77
12853;21;82
12853;22;87
12853;23;90
12853;24;93
12853;25;97
12853;26;102
12854;1;3
12854;2;6
12854;3;12
12854;4;13
12854;5;18
12854;6;23
12854;7;25
12854;8;31
12854;9;35
12854;10;37
12854;11;42
12854;12;46
12854;13;49
12854;14;55
12854;15;60
12854;16;64
12854;17;67
12854;18;72
12854;19;76
12854;20;78
12854;21;84
12854;22;85
12854;23;90
12854;24;93
12854;25;99
12854;26;103
12855;1;3
12855;2;6
12855;3;12
12855;4;14
12855;5;19
12855;6;23
12855;7;26
12855;8;31
12855;9;33
12855;10;39
12855;11;43
12855;12;46
12855;13;49
12855;14;54
12855;15;59
12855;16;61
12855;17;66
12855;18;70
12855;19;74
12855;20;78
12855;21;83
12855;22;88
12855;23;89
12855;24;94
12855;25;100
12855;26;101
12856;1;4
12856;2;7
12856;3;12
12856;4;15
12856;5;17
12856;6;23
12856;7;25
12856;8;29
12856;9;35
12856;10;38
12856;11;41
12856;12;46
12856;13;51
12856;14;54
12856;15;60
12856;16;64
12856;17;66
12856;18;71
12856;19;75
12856;20;79
12856;21;82
12856;22;85
12856;23;89
12856;24;94
12856;25;98
12856;26;104
12857;1;1
12857;2;8
12857;3;11
12857;4;14
12857;5;20
12857;6;24
12857;7;28
12857;8;29
12857;9;34
12857;10;38
12857;11;43
12857;12;46
12857;13;49
12857;14;55
12857;15;59
12857;16;62
12857;17;67
12857;18;70
12857;19;73
12857;20;78
12857;21;81
12857;22;88
12857;23;92
12857;24;96
12857;25;97
12857;26;101
12858;1;2
12858;2;6
12858;3;11
12858;4;13
12858;5;20
12858;6;24
12858;7;27
12858;8;32
12858;9;33
12858;10;40
12858;11;44
12858;12;47
12858;13;52
12858;14;54
12858;15;57
12858;16;61
12858;17;66
12858;18;72
12858;19;74
12858;20;79
12858;21;84
12858;22;88
12858;23;92
12858;24;94
12858;25;98
12858;26;104
12859;1;1
12859;2;5
12859;3;12
12859;4;15
12859;5;17
12859;6;22
12859;7;28
12859;8;29
12859;9;33
12859;10;37
12859;11;44
12859;12;47
12859;13;51
12859;14;54
12859;15;57
12859;16;64
12859;17;68
12859;18;70
12859;19;73
12859;20;79
12859;21;83
12859;22;87
12859;23;89
12859;24;95
12859;25;99
12859;26;102
12860;1;3
12860;2;8
12860;3;9
12860;4;14
12860;5;19
12860;6;21
12860;7;25
12860;8;31
12860;9;34
12860;10;38
12860;11;44
12860;12;47
12860;13;52
12860;14;55
12860;15;58
12860;16;61
12860;17;65
12860;18;71
12860;19;76
12860;20;80
12860;21;83
12860;22;85
12860;23;89
12860;24;94
12860;25;98
12860;26;104
12861;1;2
12861;2;6
12861;3;10
12861;4;13
12861;5;17
12861;6;21
12861;7;27
12861;8;29
12861;9;33
12861;10;39
12861;11;44
12861;12;45
12861;13;49
12861;14;55
12861;15;59
12861;16;61
12861;17;66
12861;18;71
12861;19;75
12861;20;79
12861;21;82
12861;22;86
12861;23;90
12861;24;94
12861;25;97
12861;26;103
12862;1;4
12862;2;6
12862;3;10
12862;4;15
12862;5;20
12862;6;21
12862;7;26
12862;8;31
12862;9;36
12862;10;38
12862;11;41
12862;12;45
12862;13;49
12862;14;56
12862;15;60
12862;16;64
12862;17;66
12862;18;72
12862;19;76
12862;20;79
12862;21;82
12862;22;87
12862;23;90
12862;24;94
12862;25;98
12862;26;103
12863;1;2
12863;2;6
12863;3;9
12863;4;15
12863;5;19
12863;6;23
12863;7;25
12863;8;31
12863;9;36
12863;10;37
12863;11;42
12863;12;48
12863;13;50
12863;14;56
12863;15;57
12863;16;61
12863;17;68
12863;18;71
12863;19;76
12863;20;79
12863;21;84
12863;22;85
12863;23;92
12863;24;93
12863;25;100
12863;26;103
12864;1;2
12864;2;5
12864;3;12
12864;4;16
12864;5;17
12864;6;22
12864;7;28
12864;8;30
12864;9;36
12864;10;40
12864;11;42
12864;12;47
12864;13;51
12864;14;53
12864;15;57
12864;16;62
12864;17;66
12864;18;72
12864;19;74
12864;20;80
12864;21;82
12864;22;86
12864;23;89
12864;24;93
12864;25;99
12864;26;101
12865;1;1
12865;2;7
12865;3;10
12865;4;16
12865;5;17
12865;6;22
12865;7;26
12865;8;31
12865;9;36
12865;10;40
12865;11;43
12865;12;47
12865;13;49
12865;14;56
12865;15;57
12865;16;62
12865;17;68
12865;18;69
12865;19;76
12865;20;80
12865;21;84
12865;22;88
12865;23;90
12865;24;94
12865;25;98
12865;26;103
12866;1;3
12866;2;8
12866;3;12
12866;4;15
12866;5;17
12866;6;24
12866;7;28
12866;8;30
12866;9;34
12866;10;37
12866;11;44
12866;12;48
12866;13;52
12866;14;53
12866;15;60
12866;16;63
12866;17;65
12866;18;71
12866;19;74
12866;20;77
12866;21;83
12866;22;88
12866;23;91
12866;24;93
12866;25;98
12866;26;103
12867;1;2
12867;2;8
12867;3;10
12867;4;16
12867;5;19
12867;6;22
12867;7;25
12867;8;32
12867;9;36
12867;10;40
12867;11;42
12867;12;45
12867;13;49
12867;14;55
12867;15;57
12867;16;63
12867;17;68
12867;18;70
12867;19;76
12867;20;80
12867;21;83
12867;22;86
12867;23;92
12867;24;94
12867;25;98
12867;26;103
12868;1;1
12868;2;6
12868;3;12
12868;4;15
12868;5;17
12868;6;21
12868;7;28
12868;8;32
12868;9;33
12868;10;40
12868;11;42
12868;12;45
12868;13;51
12868;14;54
12868;15;57
12868;16;62
12868;17;66
12868;18;69
12868;19;74
12868;20;77
12868;21;82
12868;22;85
12868;23;90
12868;24;95
12868;25;97
12868;26;103
12869;1;2
12869;2;8
12869;3;10
12869;4;16
12869;5;18
12869;6;21
12869;7;28
12869;8;31
12869;9;33
12869;10;37
12869;11;41
12869;12;46
12869;13;51
12869;14;53
12869;15;57
12869;16;63
12869;17;68
12869;18;72
12869;19;74
12869;20;77
12869;21;84
12869;22;88
12869;23;90
12869;24;96
12869;25;99
12869;26;101
12870;1;1
12870;2;7
12870;3;11
12870;4;16
12870;5;20
12870;6;21
12870;7;26
12870;8;32
12870;9;34
12870;10;37
12870;11;42
12870;12;48
12870;13;51
12870;14;56
12870;15;57
12870;16;63
12870;17;66
12870;18;70
12870;19;73
12870;20;78
12870;21;83
12870;22;86
12870;23;92
12870;24;94
12870;25;99
12870;26;101
12871;1;1
12871;2;8
12871;3;9
12871;4;15
12871;5;20
12871;6;21
12871;7;26
12871;8;30
12871;9;33
12871;10;40
12871;11;41
12871;12;47
12871;13;50
12871;14;56
12871;15;59
12871;16;63
12871;17;67
12871;18;70
12871;19;74
12871;20;80
12871;21;82
12871;22;87
12871;23;89
12871;24;93
12871;25;97
12871;26;101
12872;1;4
12872;2;8
12872;3;12
12872;4;16
12872;5;20
12872;6;23
12872;7;27
12872;8;29
12872;9;36
12872;10;39
12872;11;41
12872;12;46
12872;13;50
12872;14;53
12872;15;59
12872;16;61
12872;17;66
12872;18;70
12872;19;74
12872;20;79
12872;21;81
12872;22;85
12872;23;90
12872;24;96
12872;25;99
12872;26;103
12873;1;2
12873;2;7
12873;3;11
12873;4;15
12873;5;17
12873;6;22
12873;7;28
12873;8;29
12873;9;35
12873;10;39
12873;11;44
12873;12;45
12873;13;52
12873;14;53
12873;15;59
12873;16;63
12873;17;67
12873;18;70
12873;19;75
12873;20;78
12873;21;83
12873;22;88
12873;23;91
12873;24;94
12873;25;97
12873;26;104
12874;1;1
12874;2;5
12874;3;9
12874;4;13
12874;5;17
12874;6;22
12874;7;26
12874;8;29
12874;9;35
12874;10;37
12874;11;42
12874;12;46
12874;13;51
12874;14;56
12874;15;59
12874;16;61
12874;17;68
12874;18;71
12874;19;76
12874;20;80
12874;21;81
12874;22;87
12874;23;89
12874;24;96
12874;25;100
12874;26;101
12875;1;3
12875;2;7
12875;3;12
12875;4;15
12875;5;18
12875;6;23
12875;7;27
12875;8;31
12875;9;33
12875;10;40
12875;11;43
12875;12;45
12875;13;49
12875;14;53
12875;15;60
12875;16;63
12875;17;68
12875;18;69
12875;19;73
12875;20;79
12875;21;81
12875;22;85
12875;23;90
12875;24;96
12875;25;100
12875;26;103
12876;1;3
12876;2;7
12876;3;11
12876;4;15
12876;5;17
12876;6;24
12876;7;28
12876;8;31
12876;9;35
12876;10;40
12876;11;42
12876;12;46
12876;13;52
12876;14;54
12876;15;57
12876;16;63
12876;17;65
12876;18;70
12876;19;73
12876;20;77
12876;21;81
12876;22;88
12876;23;90
12876;24;95
12876;25;99
12876;26;103
12877;1;1
12877;2;6
12877;3;12
12877;4;14
12877;5;20
12877;6;22
12877;7;28
12877;8;32
12877;9;33
12877;10;37
12877;11;41
12877;12;45
12877;13;49
12877;14;55
12877;15;59
12877;16;61
12877;17;65
12877;18;71
12877;19;75
12877;20;80
12877;21;84
12877;22;87
12877;23;89
12877;24;96
12877;25;99
12877;26;101
12878;1;4
12878;2;5
12878;3;9
12878;4;15
12878;5;20
12878;6;24
12878;7;25
12878;8;29
12878;9;33
12878;10;39
12878;11;44
12878;12;46
12878;13;50
12878;14;55
12878;15;59
12878;16;62
12878;17;67
12878;18;72
12878;19;73
12878;20;77
12878;21;82
12878;22;88
12878;23;90
12878;24;96
12878;25;97
12878;26;103
12879;1;1
12879;2;8
12879;3;10
12879;4;15
12879;5;18
12879;6;22
12879;7;25
12879;8;31
12879;9;35
12879;10;39
12879;11;42
12879;12;48
12879;13;49
12879;14;55
12879;15;58
12879;16;61
12879;17;68
12879;18;72
12879;19;74
12879;20;80
12879;21;81
12879;22;87
12879;23;90
12879;24;94
12879;25;97
12879;26;102
12880;1;3
12880;2;8
12880;3;12
12880;4;13
12880;5;19
12880;6;23
12880;7;25
12880;8;29
12880;9;33
12880;10;40
12880;11;41
12880;12;46
12880;13;49
12880;14;53
12880;15;58
12880;16;61
12880;17;66
12880;18;72
12880;19;73
12880;20;77
12880;21;83
12880;22;85
12880;23;89
12880;24;95
12880;25;100
12880;26;104
12881;1;3
12881;2;6
12881;3;12
12881;4;14
12881;5;17
12881;6;21
12881;7;26
12881;8;31
12881;9;36
12881;10;39
12881;11;43
12881;12;45
12881;13;51
12881;14;54
12881;15;59
12881;16;61
12881;17;66
12881;18;70
12881;19;76
12881;20;77
12881;21;82
12881;22;88
12881;23;92
12881;24;94
12881;25;99
12881;26;102
12882;1;1
12882;2;5
12882;3;9
12882;4;14
12882;5;20
12882;6;23
12882;7;28
12882;8;32
12882;9;35
12882;10;40
12882;11;41
12882;12;46
12882;13;50
12882;14;53
12882;15;58
12882;16;61
12882;17;67
12882;18;69
12882;19;74
12882;20;80
12882;21;81
12882;22;88
12882;23;92
12882;24;94
12882;25;100
12882;26;104
12883;1;4
12883;2;6
12883;3;10
12883;4;15
12883;5;18
12883;6;21
12883;7;26
12883;8;32
12883;9;33
12883;10;40
12883;11;42
12883;12;46
12883;13;51
12883;14;56
12883;15;59
12883;16;63
12883;17;66
12883;18;72
12883;19;75
12883;20;77
12883;21;81
12883;22;87
12883;23;90
12883;24;93
12883;25;100
12883;26;103
12884;1;3
12884;2;6
12884;3;9
12884;4;16
12884;5;20
12884;6;21
12884;7;28
12884;8;32
12884;9;34
12884;10;39
12884;11;42
12884;12;45
12884;13;49
12884;14;55
12884;15;60
12884;16;63
12884;17;66
12884;18;70
12884;19;75
12884;20;78
12884;21;83
12884;22;85
12884;23;89
12884;24;95
12884;25;98
12884;26;103
12885;1;2
12885;2;7
12885;3;11
12885;4;16
12885;5;20
12885;6;21
12885;7;27
12885;8;30
12885;9;36
12885;10;38
12885;11;41
12885;12;48
12885;13;49
12885;14;54
12885;15;57
12885;16;64
12885;17;66
12885;18;69
12885;19;74
12885;20;80
12885;21;84
12885;22;86
12885;23;92
12885;24;93
12885;25;98
12885;26;102
12886;1;3
12886;2;8
12886;3;11
12886;4;14
12886;5;18
12886;6;21
12886;7;28
12886;8;29
12886;9;33
12886;10;37
12886;11;42
12886;12;48
12886;13;49
12886;14;55
12886;15;58
12886;16;63
12886;17;66
12886;18;69
12886;19;73
12886;20;79
12886;21;83
12886;22;85
12886;23;92
12886;24;94
12886;25;98
12886;26;101
12887;1;3
12887;2;8
12887;3;11
12887;4;16
12887;5;20
12887;6;23
12887;7;25
12887;8;30
12887;9;36
12887;10;38
12887;11;42
12887;12;48
12887;13;52
12887;14;56
12887;15;59
12887;16;63
12887;17;68
12887;18;71
12887;19;76
12887;20;77
12887;21;83
12887;22;85
12887;23;89
12887;24;94
12887;25;98
12887;26;104
12888;1;1
12888;2;8
12888;3;12
12888;4;16
12888;5;18
12888;6;22
12888;7;25
12888;8;29
12888;9;34
12888;10;39
12888;11;41
12888;12;48
12888;13;51
12888;14;54
12888;15;57
12888;16;64
12888;17;65
12888;18;69
12888;19;75
12888;20;80
12888;21;83
12888;22;85
12888;23;92
12888;24;94
12888;25;98
12888;26;103
12889;1;4
12889;2;8
12889;3;9
12889;4;13
12889;5;18
12889;6;21
12889;7;28
12889;8;29
12889;9;36
12889;10;40
12889;11;42
12889;12;46
12889;13;51
12889;14;53
12889;15;58
12889;16;61
12889;17;66
12889;18;69
12889;19;76
12889;20;80
12889;21;81
12889;22;85
12889;23;89
12889;24;94
12889;25;98
12889;26;101
12890;1;3
12890;2;7
12890;3;12
12890;4;16
12890;5;20
12890;6;23
12890;7;25
12890;8;32
12890;9;35
12890;10;39
12890;11;44
12890;12;45
12890;13;49
12890;14;54
12890;15;60
12890;16;61
12890;17;68
12890;18;71
12890;19;75
12890;20;78
12890;21;84
12890;22;86
12890;23;92
12890;24;94
12890;25;98
12890;26;103
12891;1;1
12891;2;8
12891;3;11
12891;4;16
12891;5;18
12891;6;23
12891;7;25
12891;8;30
12891;9;36
12891;10;40
12891;11;41
12891;12;46
12891;13;49
12891;14;56
12891;15;57
12891;16;64
12891;17;65
12891;18;70
12891;19;76
12891;20;78
12891;21;83
12891;22;87
12891;23;91
12891;24;96
12891;25;98
12891;26;104
12892;1;4
12892;2;8
12892;3;11
12892;4;16
12892;5;18
12892;6;24
12892;7;27
12892;8;30
12892;9;34
12892;10;40
12892;11;42
12892;12;47
12892;13;51
12892;14;56
12892;15;57
12892;16;62
12892;17;66
12892;18;69
12892;19;74
12892;20;79
12892;21;81
12892;22;88
12892;23;91
12892;24;95
12892;25;97
12892;26;103
12893;1;1
12893;2;8
12893;3;9
12893;4;16
12893;5;18
12893;6;21
12893;7;28
12893;8;32
12893;9;36
12893;10;40
12893;11;42
12893;12;45
12893;13;49
12893;14;55
12893;15;57
12893;16;63
12893;17;66
12893;18;69
12893;19;75
12893;20;77
12893;21;82
12893;22;88
12893;23;89
12893;24;94
12893;25;97
12893;26;101
12894;1;3
12894;2;6
12894;3;10
12894;4;16
12894;5;19
12894;6;21
12894;7;26
12894;8;29
12894;9;33
12894;10;38
12894;11;44
12894;12;48
12894;13;51
12894;14;55
12894;15;60
12894;16;62
12894;17;68
12894;18;70
12894;19;76
12894;20;80
12894;21;82
12894;22;88
12894;23;90
12894;24;95
12894;25;97
12894;26;104
12895;1;3
12895;2;5
12895;3;9
12895;4;15
12895;5;18
12895;6;21
12895;7;27
12895;8;30
12895;9;35
12895;10;40
12895;11;43
12895;12;48
12895;13;51
12895;14;55
12895;15;58
12895;16;64
12895;17;67
12895;18;72
12895;19;76
12895;20;78
12895;21;83
12895;22;88
12895;23;89
12895;24;94
12895;25;97
12895;26;104
12896;1;1
12896;2;8
12896;3;10
12896;4;16
12896;5;20
12896;6;24
12896;7;25
12896;8;31
12896;9;33
12896;10;38
12896;11;43
12896;12;46
12896;13;51
12896;14;55
12896;15;58
12896;16;61
12896;17;67
12896;18;71
12896;19;76
12896;20;79
12896;21;82
12896;22;88
12896;23;91
12896;24;96
12896;25;97
12896;26;103
12897;1;4
12897;2;8
12897;3;12
12897;4;13
12897;5;17
12897;6;23
12897;7;26
12897;8;29
12897;9;35
12897;10;39
12897;11;44
12897;12;45
12897;13;49
12897;14;55
12897;15;60
12897;16;64
12897;17;66
12897;18;71
12897;19;75
12897;20;78
12897;21;82
12897;22;86
12897;23;91
12897;24;95
12897;25;97
12897;26;102
12898;1;4
12898;2;6
12898;3;9
12898;4;14
12898;5;20
12898;6;23
12898;7;28
12898;8;31
12898;9;36
12898;10;40
12898;11;43
12898;12;46
12898;13;50
12898;14;55
12898;15;58
12898;16;62
12898;17;65
12898;18;71
12898;19;74
12898;20;78
12898;21;83
12898;22;86
12898;23;91
12898;24;94
12898;25;98
12898;26;103
12899;1;4
12899;2;6
12899;3;12
12899;4;14
12899;5;17
12899;6;24
12899;7;25
12899;8;29
12899;9;33
12899;10;40
12899;11;42
12899;12;47
12899;13;52
12899;14;53
12899;15;58
12899;16;64
12899;17;65
12899;18;69
12899;19;75
12899;20;80
12899;21;81
12899;22;87
12899;23;90
12899;24;96
12899;25;97
12899;26;101
12900;1;2
12900;2;6
12900;3;12
12900;4;13
12900;5;17
12900;6;23
12900;7;28
12900;8;30
12900;9;34
12900;10;40
12900;11;42
12900;12;47
12900;13;50
12900;14;53
12900;15;59
12900;16;63
12900;17;65
12900;18;71
12900;19;74
12900;20;80
12900;21;83
12900;22;87
12900;23;92
12900;24;95
12900;25;98
12900;26;102
12901;1;4
12901;2;7
12901;3;11
12901;4;13
12901;5;18
12901;6;23
12901;7;25
12901;8;31
12901;9;33
12901;10;38
12901;11;42
12901;12;45
12901;13;52
12901;14;54
12901;15;59
12901;16;61
12901;17;68
12901;18;71
12901;19;73
12901;20;77
12901;21;83
12901;22;87
12901;23;91
12901;24;95
12901;25;98
12901;26;101
12902;1;1
12902;2;8
12902;3;11
12902;4;15
12902;5;20
12902;6;23
12902;7;27
12902;8;31
12902;9;33
12902;10;37
12902;11;41
12902;12;46
12902;13;51
12902;14;55
12902;15;59
12902;16;61
12902;17;68
12902;18;69
12902;19;74
12902;20;77
12902;21;82
12902;22;85
12902;23;92
12902;24;96
12902;25;97
12902;26;104
12903;1;3
12903;2;7
12903;3;9
12903;4;14
12903;5;18
12903;6;24
12903;7;28
12903;8;31
12903;9;33
12903;10;39
12903;11;44
12903;12;47
12903;13;49
12903;14;53
12903;15;57
12903;16;64
12903;17;67
12903;18;71
12903;19;76
12903;20;80
12903;21;81
12903;22;85
12903;23;89
12903;24;93
12903;25;100
12903;26;104
12904;1;1
12904;2;7
12904;3;10
12904;4;14
12904;5;18
12904;6;24
12904;7;26
12904;8;32
12904;9;34
12904;10;37
12904;11;42
12904;12;48
12904;13;50
12904;14;53
12904;15;60
12904;16;63
12904;17;66
12904;18;69
12904;19;73
12904;20;80
12904;21;83
12904;22;85
12904;23;91
12904;24;95
12904;25;100
12904;26;104
12905;1;1
12905;2;8
12905;3;10
12905;4;16
12905;5;18
12905;6;22
12905;7;26
12905;8;32
12905;9;36
12905;10;40
12905;11;42
12905;12;47
12905;13;52
12905;14;54
12905;15;59
12905;16;64
12905;17;65
12905;18;71
12905;19;73
12905;20;77
12905;21;84
12905;22;85
12905;23;91
12905;24;94
12905;25;100
12905;26;102
12906;1;4
12906;2;8
12906;3;11
12906;4;14
12906;5;20
12906;6;23
12906;7;27
12906;8;30
12906;9;35
12906;10;38
12906;11;43
12906;12;48
12906;13;49
12906;14;55
12906;15;58
12906;16;62
12906;17;68
12906;18;71
12906;19;73
12906;20;77
12906;21;84
12906;22;88
12906;23;90
12906;24;93
12906;25;98
12906;26;103
12907;1;2
12907;2;6
12907;3;9
12907;4;16
12907;5;17
12907;6;23
12907;7;28
12907;8;30
12907;9;33
12907;10;37
12907;11;42
12907;12;45
12907;13;50
12907;14;54
12907;15;59
12907;16;61
12907;17;65
12907;18;72
12907;19;74
12907;20;78
12907;21;84
12907;22;88
12907;23;89
12907;24;95
12907;25;98
12907;26;101
12908;1;4
12908;2;6
12908;3;10
12908;4;14
12908;5;20
12908;6;24
12908;7;27
12908;8;30
12908;9;35
12908;10;39
12908;11;41
12908;12;45
12908;13;52
12908;14;54
12908;15;60
12908;16;62
12908;17;65
12908;18;70
12908;19;73
12908;20;80
12908;21;84
12908;22;87
